"","SRR11647685","SRR11647686","SRR11647687","SRR11647695","SRR11647696","SRR11647697"
"ENSG00000283041.1",11.6305205244254,11.403607634898,10.5567016706648,10.1623413721213,10.7903928627985,10.8523645094022
"ENSG00000131558.17",9.87174880424626,9.88523420537736,10.1743140194599,9.89241060379953,9.69052219709232,9.54594082040028
"ENSG00000226205.1",3.71420922273448,4.46702883748123,4.4779017452831,4.735854154617,4.08618450602861,4.31376170434831
"ENSG00000294998.1",4.51462482048822,4.04567675336828,3.95529216624375,4.42615702803377,4.18659394623208,3.91622432200816
"ENSG00000295018.1",3.20448759227673,4.04567675336828,4.25494920623463,4.2699972330958,3.83271405382899,3.20448759227673
"ENSG00000155530.4",4.94449365963126,5.19088335529092,5.15493915348938,5.59217809049154,4.74465458050146,4.99047164293454
"ENSG00000205060.12",7.55260492142939,7.6332531957743,8.00720419494933,7.71463538110362,8.33411403045274,8.3441110208549
"ENSG00000273297.5",4.51462482048822,4.94080826796829,4.4779017452831,3.96627658271108,4.35811755799397,5.29133851255518
"ENSG00000085662.15",8.55138710773475,8.38415553953512,7.50972476549342,8.59426271065344,9.16961091878087,10.5937928240893
"ENSG00000198074.11",10.9047263364439,10.056615881613,10.4136860447586,13.1658531545535,8.78712105548281,11.7443313377164
"ENSG00000227471.9",4.07852229288954,5.90695984261718,5.07879833369364,5.67144397608362,6.42311745197994,6.00096588775873
"ENSG00000299028.1",4.74982229674447,4.37837929546679,4.76724395359066,4.68059346650137,4.43339899728814,3.20448759227673
"ENSG00000172331.13",8.67971759916857,9.79910124152631,9.40142550110507,8.39809870912777,9.72423386150385,9.76677899657262
"ENSG00000286458.2",3.71420922273448,4.28077380410056,4.91079272490133,4.2699972330958,4.43339899728814,4.20132552544726
"ENSG00000122786.21",13.950615349939,13.9190524645115,13.6297151212805,12.1370739410555,13.9120545670738,15.7114910033468
"ENSG00000146856.14",6.01784925277917,5.57960044670361,6.28125470684555,5.21706396860234,5.68399664479166,6.02705122498636
"ENSG00000122783.18",7.10412118561299,6.72447659420175,6.89494161888811,7.7206565157442,7.39978678428559,7.27849417452878
"ENSG00000146859.7",4.59880564646377,4.54854812403889,4.54233107355991,5.38657240423121,4.63068960217118,5.24590108072638
"ENSG00000287733.2",3.92168993085645,3.20448759227673,4.25494920623463,4.62244246527487,4.63068960217118,4.6663226726421
"ENSG00000105875.16",8.2815592748327,8.46978789188715,8.6391269589054,8.31705642174081,8.6566529118109,8.05188593149564
"ENSG00000080802.22",8.47324931885114,8.42985894062958,8.79660910535824,8.54088714281755,8.7399433779386,8.27108374956205
"ENSG00000155561.16",8.93074668916731,8.88508043531988,9.46536856171944,9.70504393486226,9.31146697828992,9.06833141373398
"ENSG00000243317.9",10.1597198071743,9.68318483162367,8.96584753465823,8.87865802888911,9.40136259749819,9.42380048215182
"ENSG00000164707.17",7.27696241263182,7.22921969277888,7.20197987676833,6.03037523939341,5.73452914928999,5.41881232542177
"ENSG00000189320.9",5.8789854584227,5.85299180071099,5.19134893585149,5.28755714698971,5.46043630559077,5.0989773581498
"ENSG00000224746.3",3.71420922273448,4.04567675336828,4.06829755909197,3.64768922233784,3.65045114690801,4.07192474765923
"ENSG00000105887.12",12.0847265202906,11.7000059203596,11.8455273302052,10.7782881569747,11.6304342529832,10.7639535051905
"ENSG00000232053.8",4.20883704298722,4.04567675336828,4.25494920623463,4.08084467490131,7.12377035215985,4.07192474765923
"ENSG00000234352.10",3.20448759227673,3.69469561858317,3.64120379958124,5.94904639915186,5.36584100783354,3.20448759227673
"ENSG00000181072.13",5.21231219820756,4.17142669389946,5.83159145413902,4.735854154617,4.63068960217118,6.5040148620489
"ENSG00000105894.14",10.5879887925054,9.65461427597474,10.329343188542,8.68316194805844,8.49198306862504,8.54772544920989
"ENSG00000157680.17",4.51462482048822,4.54854812403889,5.35930904192649,5.8401382481237,5.983284056758,7.44936399788053
"ENSG00000279483.2",5.65740654699392,5.54550091467996,4.86486560537836,4.35127424538768,5.33272660364821,5.37768949408876
"ENSG00000230383.1",8.51972421041994,7.80976410193021,7.26744380883579,7.28125133252794,7.87477232366364,7.97510522383607
"ENSG00000182158.17",9.96197863231084,9.95718453173667,10.3772181578782,10.0875766981129,10.3279663042033,9.8078981703581
"ENSG00000237243.1",3.20448759227673,3.20448759227673,3.81978440788196,4.42615702803377,3.65045114690801,3.20448759227673
"ENSG00000304467.1",3.92168993085645,4.54854812403889,4.4779017452831,4.78854633554978,3.83271405382899,3.20448759227673
"ENSG00000213237.4",3.71420922273448,3.20448759227673,3.64120379958124,3.82885295922841,4.08618450602861,4.07192474765923
"ENSG00000122779.19",9.06525559188214,8.9046283513927,9.5595214399716,9.25303104874051,9.75421175163403,8.5164781857052
"ENSG00000157703.17",4.74982229674447,4.17142669389946,4.06829755909197,3.64768922233784,3.83271405382899,4.4140522738678
"ENSG00000105929.17",7.66456011993381,6.35530684917585,7.10677964029938,5.2527945427944,3.83271405382899,3.20448759227673
"ENSG00000214128.12",4.20883704298722,5.27846648499946,4.06829755909197,3.64768922233784,3.65045114690801,3.20448759227673
"ENSG00000122778.11",6.42709799944066,6.27642021831291,6.84207088488973,6.14407193842136,4.89675375874193,6.17404412906307
"ENSG00000146858.8",5.34941328683193,5.43762409317677,6.03690393449529,6.33114016731885,5.19106813575931,4.50507825207958
"ENSG00000304140.1",3.92168993085645,4.37837929546679,4.06829755909197,4.18068797538561,4.27639885326691,4.58872844209527
"ENSG00000105939.15",10.0164443334469,10.1739939417899,10.5526194029168,10.3111543783538,10.5320732070509,10.304879546958
"ENSG00000229677.1",5.47343710414053,6.33599656000901,5.69181230961867,6.03037523939341,5.96244060862111,5.24590108072638
"ENSG00000105948.14",6.59428376093498,6.23524887178049,6.74165524023518,6.7063712898499,6.6201354997364,7.09661866926221
"ENSG00000157741.16",8.68787995087306,8.8685855507676,9.78506905323141,9.1653995407846,8.35384077319456,7.77064601116501
"ENSG00000164898.13",4.51462482048822,4.46702883748123,3.81978440788196,3.64768922233784,3.83271405382899,4.58872844209527
"ENSG00000146963.19",8.43495891157828,8.43435053413157,9.1370593531585,8.75522667985597,8.33013605284908,8.3339025275919
"ENSG00000273391.2",3.20448759227673,3.69469561858317,4.06829755909197,3.64768922233784,4.35811755799397,4.07192474765923
"ENSG00000310166.1",5.21231219820756,5.51050713037041,5.97845291415489,6.48196872346153,5.26384796759719,4.87134223009766
"ENSG00000252332.1",3.20448759227673,3.20448759227673,4.16680776179013,4.2699972330958,3.20448759227673,3.20448759227673
"ENSG00000188883.6",6.74380267435226,6.6486244824146,6.38910015287584,8.58440422728928,5.91978506189489,4.73882742394825
"ENSG00000236279.7",4.20883704298722,4.04567675336828,3.64120379958124,5.32140776678649,3.65045114690801,3.91622432200816
"ENSG00000254270.1",3.20448759227673,3.89449094203214,3.95529216624375,3.82885295922841,3.97095235095856,3.71028626417903
"ENSG00000064393.17",10.2547772623627,10.0653242496558,11.0607484616383,9.68366558697007,9.52476159752154,9.45943071615675
"ENSG00000059377.20",7.24402346244549,6.79648382962068,6.86345517586342,7.06114022663342,8.20103057074292,8.66634974073266
"ENSG00000305529.1",4.51462482048822,4.69495571713648,4.16680776179013,4.2699972330958,4.35811755799397,4.20132552544726
"ENSG00000059378.14",8.02857197081113,7.95449281179907,8.13952104951827,9.2447122773796,9.76160987326128,8.67849910248411
"ENSG00000006459.12",9.39679145536172,9.02858338877612,9.78923895842369,9.97392381399333,9.54033028438013,8.437645302578
"ENSG00000260231.3",7.0794136505221,6.99293869019536,6.47538803958558,7.66553592756777,7.85828071177328,6.28571839773699
"ENSG00000307342.1",4.07852229288954,3.89449094203214,4.06829755909197,4.42615702803377,4.18659394623208,4.07192474765923
"ENSG00000157800.19",8.37048110111177,8.57928624767976,8.39087922252203,8.51689887542813,8.76667055691839,9.01504588736517
"ENSG00000146955.12",4.51462482048822,4.28077380410056,4.91079272490133,4.68059346650137,3.65045114690801,4.20132552544726
"ENSG00000133606.12",10.1538416137772,10.1753353346041,10.0855541540563,10.2418037299283,10.220407762064,10.0607767528211
"ENSG00000309837.1",3.20448759227673,4.17142669389946,3.81978440788196,3.20448759227673,4.08618450602861,4.31376170434831
"ENSG00000146966.14",7.6310323851145,7.85070170795877,7.56927027836292,5.96983146410933,7.00855083852712,8.19415459096195
"ENSG00000285904.2",3.71420922273448,3.89449094203214,4.06829755909197,4.35127424538768,3.83271405382899,3.20448759227673
"ENSG00000133597.12",7.57040713647934,7.50224912759646,7.09780244931752,7.15328600805544,7.88566260341442,7.46819081555534
"ENSG00000090266.14",8.62974820287455,8.09736247555727,7.34527858988525,7.77951996789436,8.54784850170697,9.04974879978844
"ENSG00000240889.2",4.32204544747478,4.62421251992889,3.81978440788196,3.82885295922841,4.56894477374,3.91622432200816
"ENSG00000157764.15",8.94443596029523,9.08392610853964,9.18427277187782,8.89203830488714,8.54098263155911,8.67849910248411
"ENSG00000289788.1",3.92168993085645,4.17142669389946,4.40912737382042,4.56100588431793,3.97095235095856,4.07192474765923
"ENSG00000090263.17",8.85303995451232,8.68104852551318,7.97335643832315,8.06143532714332,8.86888309771169,9.04350098975289
"ENSG00000261115.7",6.46599739529895,6.44807428329522,6.46136830911869,7.28938912608865,5.33272660364821,5.29133851255518
"ENSG00000261570.3",4.51462482048822,4.04567675336828,4.25494920623463,3.64768922233784,3.20448759227673,4.20132552544726
"ENSG00000006530.19",8.27072755915664,8.25298229556745,8.77993707096958,8.69542574925632,8.3577539077818,8.10689740865613
"ENSG00000244701.2",5.75681266989576,6.03330084945427,6.44720792518176,5.67144397608362,5.22797606664711,5.19879354311828
"ENSG00000257093.7",9.76589302333307,9.45036541037402,10.1529004955516,9.14095349933344,8.77547060815179,8.62509583681081
"ENSG00000214102.8",3.92168993085645,3.69469561858317,4.25494920623463,4.18068797538561,3.83271405382899,3.71028626417903
"ENSG00000228775.8",5.75681266989576,6.27642021831291,6.14690337065735,5.53660768387165,6.08303998978945,5.9472715493727
"ENSG00000106028.12",9.87889352090473,9.63914203365465,9.21766413012692,9.45401670838068,10.3028336128717,10.4676794297896
"ENSG00000127364.4",4.81837282675263,4.88401148977963,5.99821206691908,5.32140776678649,4.35811755799397,4.73882742394825
"ENSG00000270923.1",3.20448759227673,3.89449094203214,4.33518493609586,3.64768922233784,3.20448759227673,3.71028626417903
"ENSG00000127366.5",4.51462482048822,4.761486295414,4.91079272490133,4.2699972330958,4.27639885326691,3.20448759227673
"ENSG00000257335.8",5.05864561588622,4.62421251992889,6.5956754237137,4.18068797538561,5.19106813575931,5.57158274374957
"ENSG00000258227.8",5.7244801507661,6.08077676416701,5.07879833369364,6.61823023059391,8.73393609506616,8.18849912493079
"ENSG00000257743.9",4.20883704298722,3.20448759227673,6.6705414413573,4.18068797538561,3.20448759227673,3.20448759227673
"ENSG00000226660.2",3.71420922273448,4.17142669389946,3.64120379958124,4.2699972330958,3.83271405382899,3.71028626417903
"ENSG00000237702.2",3.92168993085645,3.20448759227673,4.25494920623463,4.08084467490131,3.97095235095856,3.91622432200816
"ENSG00000211710.3",4.32204544747478,4.17142669389946,4.16680776179013,4.35127424538768,4.18659394623208,4.07192474765923
"ENSG00000211734.3",4.51462482048822,4.17142669389946,4.25494920623463,4.2699972330958,4.56894477374,4.73882742394825
"ENSG00000211706.2",3.71420922273448,3.69469561858317,4.16680776179013,3.82885295922841,4.08618450602861,3.20448759227673
"ENSG00000211745.3",4.07852229288954,3.69469561858317,4.99768462663289,4.08084467490131,3.97095235095856,4.99047164293454
"ENSG00000282939.1",4.94449365963126,4.17142669389946,4.66051384873074,4.78854633554978,4.35811755799397,4.31376170434831
"ENSG00000211714.3",3.92168993085645,4.04567675336828,3.20448759227673,3.20448759227673,4.18659394623208,3.71028626417903
"ENSG00000211716.2",4.67687988267849,4.17142669389946,4.06829755909197,4.735854154617,5.49051720235458,3.91622432200816
"ENSG00000241657.2",4.32204544747478,3.20448759227673,3.81978440788196,4.08084467490131,3.65045114690801,3.20448759227673
"ENSG00000211721.2",4.67687988267849,4.17142669389946,4.06829755909197,5.21706396860234,4.18659394623208,4.58872844209527
"ENSG00000230099.2",3.71420922273448,3.69469561858317,4.33518493609586,4.08084467490131,3.97095235095856,3.71028626417903
"ENSG00000211724.3",3.92168993085645,3.69469561858317,3.64120379958124,4.08084467490131,3.97095235095856,3.20448759227673
"ENSG00000211727.3",4.32204544747478,3.69469561858317,4.06829755909197,4.08084467490131,3.83271405382899,4.07192474765923
"ENSG00000211728.2",3.71420922273448,4.17142669389946,4.40912737382042,3.82885295922841,3.83271405382899,3.71028626417903
"ENSG00000278030.1",5.00290196029797,4.04567675336828,3.81978440788196,5.10341262277906,4.50339408566583,3.91622432200816
"ENSG00000276953.1",4.32204544747478,3.20448759227673,3.95529216624375,4.08084467490131,4.35811755799397,3.91622432200816
"ENSG00000275743.1",4.20883704298722,3.69469561858317,3.95529216624375,3.82885295922841,3.65045114690801,4.07192474765923
"ENSG00000276819.1",4.42300633790952,3.89449094203214,3.20448759227673,4.18068797538561,3.83271405382899,3.20448759227673
"ENSG00000276557.1",3.92168993085645,3.69469561858317,3.95529216624375,3.82885295922841,3.83271405382899,3.91622432200816
"ENSG00000211746.3",4.59880564646377,4.17142669389946,4.40912737382042,4.735854154617,4.08618450602861,3.91622432200816
"ENSG00000211747.3",5.00290196029797,4.37837929546679,4.54233107355991,4.78854633554978,5.11386095566526,4.50507825207958
"ENSG00000211749.1",4.20883704298722,3.89449094203214,3.64120379958124,4.18068797538561,4.08618450602861,3.20448759227673
"ENSG00000211750.2",3.92168993085645,3.89449094203214,4.06829755909197,3.96627658271108,3.20448759227673,4.20132552544726
"ENSG00000282499.1",4.20883704298722,4.04567675336828,3.81978440788196,3.64768922233784,3.97095235095856,3.20448759227673
"ENSG00000211752.3",4.20883704298722,3.89449094203214,3.95529216624375,4.18068797538561,4.56894477374,3.91622432200816
"ENSG00000211753.4",5.00290196029797,4.04567675336828,3.81978440788196,4.97836449140879,4.68912687484386,3.71028626417903
"ENSG00000286831.1",3.20448759227673,3.89449094203214,4.33518493609586,3.96627658271108,3.65045114690801,3.71028626417903
"ENSG00000232869.2",4.74982229674447,4.54854812403889,4.25494920623463,4.4957888115003,4.50339408566583,4.58872844209527
"ENSG00000204983.15",3.71420922273448,3.89449094203214,4.66051384873074,3.64768922233784,3.20448759227673,3.20448759227673
"ENSG00000282431.1",3.92168993085645,3.89449094203214,3.81978440788196,3.64768922233784,4.35811755799397,3.71028626417903
"ENSG00000282320.1",3.71420922273448,3.69469561858317,3.20448759227673,4.18068797538561,4.18659394623208,3.20448759227673
"ENSG00000282133.1",4.07852229288954,3.20448759227673,4.16680776179013,4.62244246527487,3.83271405382899,3.20448759227673
"ENSG00000281958.1",3.92168993085645,3.20448759227673,3.81978440788196,4.35127424538768,3.83271405382899,4.20132552544726
"ENSG00000282780.1",3.92168993085645,3.69469561858317,3.64120379958124,4.2699972330958,3.83271405382899,3.20448759227673
"ENSG00000211751.9",8.12195710046243,7.08761061917343,6.76459035772189,8.00338807272885,7.65044736106462,7.64400884930844
"ENSG00000211764.1",4.42300633790952,3.69469561858317,4.25494920623463,3.82885295922841,4.18659394623208,3.20448759227673
"ENSG00000211767.1",4.67687988267849,4.28077380410056,4.16680776179013,4.18068797538561,4.08618450602861,3.71028626417903
"ENSG00000211769.1",4.32204544747478,3.20448759227673,3.64120379958124,4.08084467490131,3.65045114690801,3.71028626417903
"ENSG00000211771.1",4.20883704298722,3.20448759227673,3.81978440788196,4.2699972330958,4.18659394623208,4.31376170434831
"ENSG00000290099.2",4.67687988267849,4.28077380410056,4.86486560537836,4.68059346650137,4.50339408566583,3.71028626417903
"ENSG00000310430.1",4.74982229674447,4.62421251992889,5.22674385972847,5.35439734674028,4.89675375874193,3.91622432200816
"ENSG00000211772.11",8.58674132248063,7.75330187287369,7.95860290722646,8.44969986156088,8.81584174705616,8.51195845567974
"ENSG00000289938.2",4.07852229288954,4.17142669389946,3.20448759227673,3.64768922233784,3.83271405382899,3.71028626417903
"ENSG00000106123.14",8.06665613220598,8.10865202791935,7.94369651726736,9.73652881978318,7.92314208462365,5.91962030962435
"ENSG00000165125.22",5.8789854584227,6.1039199838466,6.5698147048247,7.55527061339715,5.1530553037103,3.71028626417903
"ENSG00000197993.10",4.67687988267849,3.89449094203214,4.81707819383886,5.72181505123301,5.03157455176603,3.20448759227673
"ENSG00000159763.4",4.20883704298722,4.54854812403889,3.95529216624375,3.64768922233784,3.20448759227673,3.20448759227673
"ENSG00000197448.15",10.4107918674551,10.4799898517777,10.1146444742899,10.1378478639962,10.3289625609265,10.5905832903013
"ENSG00000178826.12",4.59880564646377,4.04567675336828,4.66051384873074,3.20448759227673,4.08618450602861,3.91622432200816
"ENSG00000106144.21",8.47324931885114,8.64275479648228,8.80761762125331,9.36279912633236,8.70658910897574,8.37928153477431
"ENSG00000188037.15",4.32204544747478,4.04567675336828,4.25494920623463,4.18068797538561,3.65045114690801,3.71028626417903
"ENSG00000159784.19",4.59880564646377,4.761486295414,5.11744723314561,5.99030846092342,5.03157455176603,5.29133851255518
"ENSG00000232533.4",5.65740654699392,5.82519022549071,5.53591026343453,5.94904639915186,5.42965469954889,6.96995316728335
"ENSG00000159840.17",10.0115770180384,9.77098373250123,9.29985873117981,10.1733387682241,10.750053695438,11.889382886392
"ENSG00000146904.10",9.26936528952231,9.52802528879998,9.65401320031869,8.66768397452748,8.58169554711691,5.9472715493727
"ENSG00000229153.8",5.21231219820756,4.88401148977963,4.91079272490133,4.88724735456306,5.78324937447682,4.20132552544726
"ENSG00000290786.2",4.07852229288954,4.04567675336828,3.95529216624375,3.96627658271108,3.83271405382899,3.91622432200816
"ENSG00000271079.1",4.74982229674447,5.04697438487201,4.40912737382042,6.33114016731885,4.98827747962614,3.20448759227673
"ENSG00000309154.1",4.07852229288954,4.69495571713648,4.25494920623463,3.64768922233784,3.97095235095856,4.20132552544726
"ENSG00000309174.1",5.78839496512584,6.08077676416701,5.95840721529826,5.35439734674028,5.85321617690195,6.21978852528531
"ENSG00000170379.21",7.63948796172958,7.40470518343125,7.39735252243773,5.94904639915186,6.5390354277637,5.67568711836965
"ENSG00000291149.2",4.51462482048822,5.09680611488882,4.71514315162187,4.68059346650137,4.56894477374,4.07192474765923
"ENSG00000252523.1",4.20883704298722,4.17142669389946,3.20448759227673,3.64768922233784,3.20448759227673,3.91622432200816
"ENSG00000159860.8",3.71420922273448,3.20448759227673,4.16680776179013,3.64768922233784,4.08618450602861,3.71028626417903
"ENSG00000309129.1",5.1119859035246,4.94080826796829,4.86486560537836,4.2699972330958,3.20448759227673,4.07192474765923
"ENSG00000198420.11",8.76705759500364,8.58333598675009,8.39818278314042,8.20137844111446,8.72790366999427,9.27443451260487
"ENSG00000213214.7",6.28180915293374,6.35530684917585,6.50301675129277,6.81220891433895,7.00855083852712,5.53500478939607
"ENSG00000244198.8",6.19149406951935,6.27642021831291,6.35912195027453,8.00338807272885,6.6201354997364,5.77234244768416
"ENSG00000212807.3",3.71420922273448,4.17142669389946,4.4779017452831,4.97836449140879,3.65045114690801,4.07192474765923
"ENSG00000244479.8",5.69135874162068,6.50094021907513,6.18172072685495,8.17094628695654,6.73370033312426,5.19879354311828
"ENSG00000243896.4",5.3053114910213,5.39961537358774,5.61612056426191,6.75438527883602,5.49051720235458,4.4140522738678
"ENSG00000289604.1",4.32204544747478,4.37837929546679,3.81978440788196,4.93366920236027,4.08618450602861,3.20448759227673
"ENSG00000204959.4",5.75681266989576,5.79681205823723,5.89646073194976,6.98289145830299,5.89795167092206,4.07192474765923
"ENSG00000308991.1",4.74982229674447,4.28077380410056,4.91079272490133,4.97836449140879,5.1530553037103,4.20132552544726
"ENSG00000221970.4",3.71420922273448,4.17142669389946,4.16680776179013,4.68059346650137,4.08618450602861,3.20448759227673
"ENSG00000050327.16",8.16939113671254,8.48285535778838,8.0726010510124,9.14989099513138,8.36554842869458,6.61023703688072
"ENSG00000196511.16",5.936219094012,6.41169693314771,5.53591026343453,5.64553690118279,6.76962342155895,6.99620091582476
"ENSG00000243746.1",3.92168993085645,3.20448759227673,3.81978440788196,3.82885295922841,3.83271405382899,4.07192474765923
"ENSG00000230746.5",4.07852229288954,3.69469561858317,4.25494920623463,3.20448759227673,3.20448759227673,3.71028626417903
"ENSG00000174469.23",5.3053114910213,5.14472321282345,5.64182607940926,5.53660768387165,9.01474057270704,4.6663226726421
"ENSG00000273314.1",5.21231219820756,4.62421251992889,4.60303945256248,4.88724735456306,4.50339408566583,5.53500478939607
"ENSG00000055130.19",9.47431639849244,9.39155726353398,9.76120913862277,9.76734108507384,9.80665019311533,10.1622727426678
"ENSG00000106462.13",8.13992851132541,8.37950442550533,8.76871427836141,9.53299136124476,9.21774622231064,7.21296900586223
"ENSG00000281189.1",4.94449365963126,4.17142669389946,4.60303945256248,4.2699972330958,5.07339945090518,4.4140522738678
"ENSG00000155660.12",9.664109595912,9.45479132462428,10.1012910318504,10.6998419083815,11.0334397224987,11.1235594930196
"ENSG00000197362.16",6.40723839033672,6.44807428329522,6.86345517586342,6.8894083439296,6.32946312823141,6.46675721243429
"ENSG00000204947.10",6.54072204991757,6.17112803463256,6.5698147048247,4.93366920236027,5.19106813575931,5.29133851255518
"ENSG00000197024.10",8.68787995087306,8.11985372717886,8.7488616430113,8.25209659453681,8.34991697887377,7.66046240339697
"ENSG00000306533.1",4.59880564646377,4.46702883748123,4.16680776179013,3.96627658271108,4.79759675044398,4.20132552544726
"ENSG00000170265.13",8.18678358348196,7.94192114149365,8.08623625712439,8.72563633630205,8.08776220840249,8.01400760531617
"ENSG00000170260.10",7.66456011993381,7.58551622490444,7.50295351457831,7.08941282594127,7.01851539778507,6.91596329870845
"ENSG00000204946.10",6.83539983336986,7.09901548442805,6.99514194982531,7.13532574463887,6.67173354624553,7.04729183705057
"ENSG00000271664.1",4.32204544747478,4.62421251992889,3.81978440788196,4.18068797538561,4.18659394623208,4.31376170434831
"ENSG00000290600.1",4.51462482048822,5.2354241359643,5.8535571405104,5.28755714698971,4.56894477374,3.91622432200816
"ENSG00000244560.8",3.92168993085645,3.89449094203214,4.40912737382042,3.82885295922841,3.65045114690801,3.20448759227673
"ENSG00000306674.1",3.71420922273448,4.04567675336828,4.33518493609586,4.18068797538561,3.83271405382899,3.20448759227673
"ENSG00000196453.9",6.79033823126508,6.83800131732105,6.64602263048,7.25655684705199,6.87225179261064,7.13252802524644
"ENSG00000181220.19",7.31973502284367,7.59358338722808,7.4824459475121,8.08494731844027,8.08776220840249,8.3339025275919
"ENSG00000291118.2",7.4884990101572,7.36752302958147,7.97824085392188,7.94290043718911,6.72152135123638,6.75599112638858
"ENSG00000302222.1",4.94449365963126,5.47456715805236,5.11744723314561,5.35439734674028,4.94338448305233,3.91622432200816
"ENSG00000133619.19",6.11970964354436,6.31641728460638,6.31292144535903,6.40857163667505,5.89795167092206,6.42848952008061
"ENSG00000181444.14",6.04402333050015,6.66412262344296,7.07967716321387,5.8401382481237,7.08638648915341,7.63571086182937
"ENSG00000197558.14",3.92168993085645,4.04567675336828,4.76724395359066,3.96627658271108,3.83271405382899,4.07192474765923
"ENSG00000106479.11",7.24402346244549,7.75330187287369,7.63884663467279,7.1621822862645,6.97823299940311,6.96995316728335
"ENSG00000280149.1",4.42300633790952,4.17142669389946,4.76724395359066,4.35127424538768,3.97095235095856,4.4140522738678
"ENSG00000296589.1",4.20883704298722,4.37837929546679,3.64120379958124,3.20448759227673,3.65045114690801,3.71028626417903
"ENSG00000204934.11",4.59880564646377,4.761486295414,4.54233107355991,4.56100588431793,4.79759675044398,4.6663226726421
"ENSG00000171130.20",6.97607575660621,6.85157574695557,6.47538803958558,6.36262586778514,6.65900891158804,7.10868892879306
"ENSG00000303938.1",4.42300633790952,4.54854812403889,4.16680776179013,4.18068797538561,3.97095235095856,3.91622432200816
"ENSG00000241449.7",3.71420922273448,3.20448759227673,3.95529216624375,4.735854154617,4.43339899728814,3.71028626417903
"ENSG00000298231.1",4.67687988267849,4.46702883748123,4.66051384873074,5.35439734674028,4.63068960217118,4.58872844209527
"ENSG00000286912.1",5.25965323064023,5.09680611488882,5.78657300414933,5.64553690118279,4.63068960217118,3.20448759227673
"ENSG00000106526.13",5.936219094012,6.19283006508416,6.19880920813553,6.24919206460043,5.80697168811638,4.6663226726421
"ENSG00000293476.1",6.36665899533196,5.47456715805236,5.66705041097833,6.6311620783073,6.51093539227108,6.32801047034606
"ENSG00000127399.15",5.75681266989576,5.98414158697502,5.71612939893266,6.06931653253648,6.90488127084389,7.08444563556736
"ENSG00000301866.3",4.20883704298722,4.54854812403889,3.95529216624375,4.42615702803377,4.89675375874193,5.1498734043299
"ENSG00000106538.11",8.92385299842697,9.07245023238118,7.98796022201443,9.66508565355019,10.891631563298,12.8108689147344
"ENSG00000240449.2",4.67687988267849,4.04567675336828,4.4779017452831,4.78854633554978,4.79759675044398,4.50507825207958
"ENSG00000214022.13",8.36030019222663,8.50009630369205,8.68163663980138,9.56340886353157,8.88252294114371,9.42860234806291
"ENSG00000196456.14",5.25965323064023,5.54550091467996,5.07879833369364,5.35439734674028,5.83028920659631,5.80309286944353
"ENSG00000284691.2",6.6792859786735,7.02917985840984,7.061319079795,7.36062155777592,6.39258638366105,7.26777938863588
"ENSG00000302786.1",3.92168993085645,3.69469561858317,3.64120379958124,3.82885295922841,3.65045114690801,4.20132552544726
"ENSG00000242258.3",5.51231553142668,5.14472321282345,5.39043753601072,5.44864593232979,5.73452914928999,5.41881232542177
"ENSG00000171115.5",8.10375849254948,8.05129738509183,7.92357798785428,7.25655684705199,8.31411335671442,8.46128254340326
"ENSG00000213205.3",4.07852229288954,3.89449094203214,3.81978440788196,3.64768922233784,3.83271405382899,3.71028626417903
"ENSG00000179144.6",8.76320032843606,8.4026112601041,7.9286340587202,7.7025168992742,8.32614705822484,9.08058809017871
"ENSG00000133574.11",9.48372043561715,9.40762760300651,9.18638253862103,8.71964466513626,10.1146152782582,10.2298468241507
"ENSG00000133561.16",8.77090456688144,8.59541736264667,8.12638361813978,7.63397428916374,8.70658910897574,9.0340782164596
"ENSG00000106560.11",7.96948657291742,7.0645242193615,6.98543267552981,7.02255164553978,8.04470068945359,8.11884182943323
"ENSG00000213203.4",7.57040713647934,7.26000073375691,6.82036060511889,6.36262586778514,6.96798225456993,7.80063563456661
"ENSG00000196329.13",6.01784925277917,5.95889097423261,6.18172072685495,6.0499824574801,6.08303998978945,5.0989773581498
"ENSG00000289470.2",4.94449365963126,5.09680611488882,5.35930904192649,6.10719601222408,7.57165842760862,6.99620091582476
"ENSG00000106565.20",9.28558703942591,9.18062526067005,9.22178420279471,9.3685527872132,11.2323597787015,11.795869016095
"ENSG00000002933.10",8.80131622475336,8.46100993512988,8.60166466192542,9.09310058749639,10.2616876958339,11.1658651607897
"ENSG00000002726.22",6.44668176081957,5.79681205823723,7.35283452747114,4.42615702803377,5.26384796759719,5.24590108072638
"ENSG00000289052.2",4.59880564646377,4.28077380410056,4.33518493609586,4.08084467490131,4.43339899728814,3.71028626417903
"ENSG00000055118.19",6.40723839033672,6.69462023316342,6.7065433490174,4.78854633554978,5.22797606664711,7.65225918099149
"ENSG00000164867.12",7.6728212090009,8.25298229556745,7.34527858988525,6.59200709264673,6.88321149446039,7.60203108253353
"ENSG00000181652.20",9.5657063360405,10.0227381077912,9.32879667977379,6.24919206460043,6.55287883576657,4.20132552544726
"ENSG00000197150.14",7.44088999513746,8.01575443350595,7.77987842730689,7.56869109137006,7.8471802956869,7.96190046798332
"ENSG00000213199.9",4.20883704298722,4.28077380410056,4.25494920623463,4.2699972330958,5.07339945090518,4.07192474765923
"ENSG00000164885.14",6.48505229775018,6.76811695657705,5.97845291415489,6.8894083439296,7.41492243522323,7.62736466242936
